video_id,frame_path,timestamp_s,stage_id,stage_name,brightness_mean,brightness_std,value_mean,value_std,saturation_mean,saturation_std,hue_mean,lab_l_mean,lab_a_mean,lab_b_mean,red_mean,green_mean,blue_mean,red_green_diff,red_blue_diff,white_area_ratio,specular_highlight_ratio,dark_area_ratio,warm_area_ratio,edge_density,laplacian_var,frame_diff_score
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000000_0000.000s.jpg,0.0,0,inactive_preparation,128.4608984375,47.58346259441467,154.716689453125,53.4873084239091,71.10657769097222,32.141776682325464,101.92939019097223,137.20577039930555,126.32507486979166,114.14399739583334,111.62266276041667,132.10498914930557,153.8410861545139,-20.482326388888893,-42.21842339409723,0.1866547309027778,0.053237847222222225,0.040309244791666664,0.002077907986111111,0.027926432291666668,34.363182158801,0.0
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000001_0000.333s.jpg,0.333333,0,inactive_preparation,128.45964518229167,47.545999327432824,154.90172960069444,53.443929763060076,71.51771701388888,32.17795757142659,102.13897026909723,137.21010850694444,126.35186089409723,114.04011067708333,111.54304578993056,132.10805989583332,154.02453667534724,-20.565014105902762,-42.481490885416676,0.1860470920138889,0.05321831597222222,0.03993489583333333,0.0025,0.026598307291666668,29.788471148639267,5.114300130208333
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000002_0000.667s.jpg,0.666667,0,inactive_preparation,128.36275499131943,47.28694649449116,154.6945236545139,53.251769470886806,71.511494140625,32.083499090524334,101.96446614583333,137.14015625,126.28214409722223,114.125732421875,111.41333984375,132.05329969618055,153.79375108506943,-20.63995985243055,-42.380411241319436,0.18387478298611112,0.05116427951388889,0.03965386284722222,0.0018782552083333333,0.02869140625,34.52458076736542,8.809487847222222
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000003_0001.000s.jpg,1.0,0,inactive_preparation,128.36389214409724,47.10988409572531,154.88372829861112,52.95109705418907,71.75239149305555,32.02667841240262,102.39170138888889,137.1386599392361,126.3858669704861,113.98623046875,111.45755859375,131.99237087673612,154.00427408854168,-20.534812282986124,-42.546715494791684,0.18310546875,0.05087782118055555,0.03849826388888889,0.0023111979166666667,0.028260633680555557,33.00799830758836,5.193732638888889
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000004_0001.333s.jpg,1.333333,0,inactive_preparation,128.28374891493056,47.1641142590027,154.90998697916666,53.01257776756692,72.02601236979167,31.940600683317346,102.457880859375,137.06397894965278,126.39009765625,113.92390190972222,111.31286675347222,131.92249348958333,154.03447591145834,-20.60962673611111,-42.72160915798612,0.182548828125,0.05134006076388889,0.03819769965277778,0.0020551215277777777,0.028274739583333333,34.12925219453411,1.7313346354166668
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000005_0001.667s.jpg,1.666667,0,inactive_preparation,128.151181640625,47.14695327295606,154.74854166666665,52.96821793857655,72.0385622829861,31.864484862395273,102.36785264756945,136.92541883680556,126.3983908420139,113.93434027777778,111.2105859375,131.78188585069444,153.8779079861111,-20.571299913194437,-42.6673220486111,0.18125759548611112,0.05113823784722222,0.037713758680555556,0.0019498697916666666,0.02854926215277778,33.64195625964504,3.5306879340277777
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000006_0002.000s.jpg,2.0,0,inactive_preparation,128.0997970920139,47.06866459323838,154.82861002604167,52.748387196409254,72.25712131076389,31.98666023703316,102.75119357638889,136.87386935763888,126.46219835069445,113.83250868055555,111.164736328125,131.6973708767361,153.97587456597222,-20.5326345486111,-42.81113823784722,0.18157769097222223,0.050550130208333335,0.03718967013888889,0.002006293402777778,0.028500434027777778,33.555229040780475,3.9930989583333334
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000007_0002.333s.jpg,2.333333,0,inactive_preparation,127.87738389756944,47.15654684084579,154.6166189236111,52.88177916410697,72.45229058159723,31.84358838731653,102.72109375,136.649990234375,126.44942599826389,113.82872395833333,110.91590928819444,131.48790473090278,153.7639377170139,-20.571995442708342,-42.84802842881946,0.180458984375,0.050634765625,0.037364366319444446,0.0017936197916666667,0.028030598958333333,33.691065533654495,1.831208767361111
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000008_0002.667s.jpg,2.666667,0,inactive_preparation,126.51446614583334,47.479484046416914,153.601435546875,53.261715072151524,73.66581705729166,32.14775577420754,103.12339192708333,135.25173936631944,126.54828342013889,113.55232530381944,109.43060438368056,130.10167534722223,152.83730685763888,-20.671070963541666,-43.40670247395832,0.1766427951388889,0.04958984375,0.038209635416666665,0.0010677083333333333,0.02797309027777778,33.64832044125663,2.7343240017361112
MVI_6265,data/processed/frames_3/MVI_6265/MVI_6265_000009_0003.000s.jpg,3.0,0,inactive_preparation,129.5914453125,47.56808020168847,156.67248589409724,52.99409160189546,72.42676540798611,31.914809719045262,103.08677408854167,138.34168511284722,126.48405381944444,113.6009494357639,112.45022243923611,133.2150173611111,155.8954513888889,-20.764794921874994,-43.44522894965277,0.18625,0.052203776041666664,0.035941840277777776,0.0009364149305555556,0.02904839409722222,34.12791635011272,4.03068359375
